product_id,product_category
P049911,Home
P026995,Fashion
P034314,Grocery
P031533,Grocery
P015982,Electronics
P029541,Fashion
P013272,Electronics
P063398,Sports
P066293,Sports
P029829,Fashion
P011590,Electronics
P028723,Fashion
P019826,Electronics
P067164,Sports
P018065,Electronics
P043787,Home
P034966,Grocery
P074648,Books
P064034,Sports
P027167,Fashion
P037311,Grocery
P047718,Home
P064837,Sports
P065582,Sports
P026514,Fashion
P076702,Books
P063321,Sports
P011263,Electronics
P035777,Grocery
P054630,Beauty
P073188,Books
P019647,Electronics
P065909,Sports
P011937,Electronics
P014324,Electronics
P026681,Fashion
P033272,Grocery
P079838,Books
P074251,Books
P058285,Beauty
P041265,Home
P039275,Grocery
P057090,Beauty
P067730,Sports
P063815,Sports
P019832,Electronics
P047508,Home
P041331,Home
P076596,Books
P025447,Fashion
P033128,Grocery
P026461,Fashion
P029124,Fashion
P019860,Electronics
P069056,Sports
P017133,Electronics
P068921,Sports
P043070,Home
P079227,Books
P061624,Sports
P069465,Sports
P019884,Electronics
P071007,Books
P061605,Sports
P062984,Sports
P052415,Beauty
P025399,Fashion
P059685,Beauty
P035195,Grocery
P042992,Home
P039875,Grocery
P079628,Books
P072702,Books
P053095,Beauty
P027896,Fashion
P027960,Fashion
P018901,Electronics
P058793,Beauty
P066269,Sports
P054586,Beauty
P047015,Home
P073227,Books
P039505,Grocery
P032192,Grocery
P037918,Grocery
P035671,Grocery
P069169,Sports
P015089,Electronics
P058071,Beauty
P048510,Home
P046960,Home
P068443,Sports
P063333,Sports
P016931,Electronics
P018957,Electronics
P038057,Grocery
P062511,Sports
P044637,Home
P022639,Fashion
P031911,Grocery
P034876,Grocery
P041407,Home
P075243,Books
P018262,Electronics
P047720,Home
P053824,Beauty
P072501,Books
P075850,Books
P065339,Sports
P016723,Electronics
P078006,Books
P054543,Beauty
P064853,Sports
P071919,Books
P075060,Books
P025621,Fashion
P019600,Electronics
P022713,Fashion
P077511,Books
P064990,Sports
P043725,Home
P028735,Fashion
P079285,Books
P038085,Grocery
P074791,Books
P055902,Beauty
P022490,Fashion
P048314,Home
P045193,Home
P062697,Sports
P061102,Sports
P029944,Fashion
P028775,Fashion
P033388,Grocery
P016024,Electronics
P021113,Fashion
P056257,Beauty
P063582,Sports
P023441,Fashion
P072755,Books
P055876,Beauty
P047291,Home
P029504,Fashion
P077318,Books
P028270,Fashion
P065117,Sports
P016686,Electronics
P024072,Fashion
P025766,Fashion
P076194,Books
P031428,Grocery
P013374,Electronics
P045985,Home
P012099,Electronics
P035449,Grocery
P034470,Grocery
P058135,Beauty
P039260,Grocery
P034029,Grocery
P029000,Fashion
P028927,Fashion
P075305,Books
P013479,Electronics
P079498,Books
P051074,Beauty
P051693,Beauty
P037345,Grocery
P038493,Grocery
P025942,Fashion
P048248,Home
P044145,Home
P075800,Books
P069844,Sports
P044945,Home
P067170,Sports
P047472,Home
P059783,Beauty
P028401,Fashion
P043471,Home
P077273,Books
P024290,Fashion
P027820,Fashion
P018199,Electronics
P018012,Electronics
P026155,Fashion
P025458,Fashion
P078335,Books
P019486,Electronics
P063949,Sports
P066270,Sports
P046517,Home
P031477,Grocery
P056824,Beauty
P064503,Sports
P034833,Grocery
P022868,Fashion
P043767,Home
P062804,Sports
P054403,Beauty
P071162,Books
P062779,Sports
P056322,Beauty
P066671,Sports
P014451,Electronics
P011119,Electronics
P024572,Fashion
P031240,Grocery
P025884,Fashion
P012669,Electronics
P061218,Sports
P025996,Fashion
P074971,Books
P062143,Sports
P047532,Home
P067907,Sports
P062845,Sports
P065712,Sports
P033752,Grocery
P058093,Beauty
P018601,Electronics
P079015,Books
P075333,Books
P066870,Sports
P059584,Beauty
P064640,Sports
P013730,Electronics
P024979,Fashion
P073713,Books
P061028,Sports
P078422,Books
P074471,Books
P022918,Fashion
P034870,Grocery
P054055,Beauty
P015239,Electronics
P061128,Sports
P076067,Books
P048727,Home
P074311,Books
P014070,Electronics
P069297,Sports
P026499,Fashion
P067621,Sports
P067027,Sports
P024085,Fashion
P027014,Fashion
P035578,Grocery
P022132,Fashion
P066611,Sports
P055428,Beauty
P042993,Home
P056537,Beauty
P025858,Fashion
P025348,Fashion
P051044,Beauty
P043570,Home
P068331,Sports
P023372,Fashion
P039354,Grocery
P015663,Electronics
P016389,Electronics
P063366,Sports
P023968,Fashion
P073363,Books
P047661,Home
P067508,Sports
P028285,Fashion
P078887,Books
P051296,Beauty
P058287,Beauty
P017314,Electronics
P014640,Electronics
P063885,Sports
P046274,Home
P023343,Fashion
P052194,Beauty
P053427,Beauty
P062920,Sports
P079637,Books
P041584,Home
P015970,Electronics
P029903,Fashion
P073219,Books
P045506,Home
P063837,Sports
P043489,Home
P066982,Sports
P023609,Fashion
P039815,Grocery
P075441,Books
P019025,Electronics
P037530,Grocery
P056308,Beauty
P069483,Sports
P026069,Fashion
P068702,Sports
P047731,Home
P035684,Grocery
P021320,Fashion
P024436,Fashion
P066486,Sports
P015216,Electronics
P018883,Electronics
P043515,Home
P079003,Books
P026033,Fashion
P049943,Home
P036757,Grocery
P047280,Home
P064421,Sports
P066162,Sports
P077600,Books
P018105,Electronics
P013395,Electronics
P075568,Books
P071371,Books
P014160,Electronics
P014433,Electronics
P026193,Fashion
P068279,Sports
P048230,Home
P029264,Fashion
P034485,Grocery
P078198,Books
P018624,Electronics
P039098,Grocery
P065895,Sports
P054350,Beauty
P064440,Sports
P065805,Sports
P052036,Beauty
P028393,Fashion
P076881,Books
P016817,Electronics
P067668,Sports
P011118,Electronics
P029349,Fashion
P076038,Books
P023998,Fashion
P079212,Books
P026673,Fashion
P071373,Books
P023347,Fashion
P076312,Books
P021122,Fashion
P044892,Home
P026219,Fashion
P042008,Home
P014333,Electronics
P032524,Grocery
P056855,Beauty
P032000,Grocery
P023499,Fashion
P023564,Fashion
P076671,Books
P015141,Electronics
P058539,Beauty
P054748,Beauty
P032162,Grocery
P064368,Sports
P062098,Sports
P038170,Grocery
P065898,Sports
P016283,Electronics
P073914,Books
P016049,Electronics
P057872,Beauty
P058742,Beauty
P073281,Books
P047484,Home
P069867,Sports
P021727,Fashion
P014994,Electronics
P037227,Grocery
P039199,Grocery
P054113,Beauty
P061822,Sports
P059359,Beauty
P019429,Electronics
P024660,Fashion
P012948,Electronics
P053100,Beauty
P027425,Fashion
P015763,Electronics
P016534,Electronics
P053510,Beauty
P048946,Home
P011250,Electronics
P019221,Electronics
P039652,Grocery
P031207,Grocery
P072882,Books
P052887,Beauty
P015204,Electronics
P078118,Books
P066187,Sports
P046940,Home
P079194,Books
P012739,Electronics
P022788,Fashion
P074476,Books
P072159,Books
P026412,Fashion
P018753,Electronics
P047763,Home
P018003,Electronics
P077170,Books
P049580,Home
P075630,Books
P027587,Fashion
P062116,Sports
P076505,Books
P048157,Home
P055230,Beauty
P018885,Electronics
P079731,Books
P021231,Fashion
P055500,Beauty
P038326,Grocery
P014238,Electronics
P051907,Beauty
P012101,Electronics
P022625,Fashion
P024671,Fashion
P042986,Home
P054022,Beauty
P075169,Books
P028765,Fashion
P034536,Grocery
P039043,Grocery
P028203,Fashion
P044105,Home
P018079,Electronics
P036196,Grocery
P046769,Home
P055642,Beauty
P042959,Home
P052662,Beauty
P028691,Fashion
P028584,Fashion
P061920,Sports
P016169,Electronics
P057481,Beauty
P047593,Home
P019578,Electronics
P035774,Grocery
P046180,Home
P035421,Grocery
P061391,Sports
P056585,Beauty
P027017,Fashion
P048115,Home
P014027,Electronics
P066721,Sports
P046365,Home
P075210,Books
P012123,Electronics
P074950,Books
P014656,Electronics
P058693,Beauty
P034181,Grocery
P025158,Fashion
P039455,Grocery
P079556,Books
P078020,Books
P042907,Home
P015256,Electronics
P026551,Fashion
P039319,Grocery
P055865,Beauty
P035203,Grocery
P072800,Books
P066955,Sports
P012528,Electronics
P056341,Beauty
P052339,Beauty
P067924,Sports
P049768,Home
P064751,Sports
P024724,Fashion
P026557,Fashion
P075109,Books
P016580,Electronics
P034059,Grocery
P059098,Beauty
P058172,Beauty
P048539,Home
P079455,Books
P017243,Electronics
P061242,Sports
P019154,Electronics
P048759,Home
P043504,Home
P011383,Electronics
P074093,Books
P037412,Grocery
P019576,Electronics
P063858,Sports
P033942,Grocery
P072765,Books
P047414,Home
P027468,Fashion
P044515,Home
P064356,Sports
P018052,Electronics
P044991,Home
P053624,Beauty
P036050,Grocery
P061069,Sports
P015664,Electronics
P057870,Beauty
P076725,Books
P042869,Home
P033244,Grocery
P022072,Fashion
P033118,Grocery
P062615,Sports
P069122,Sports
P053172,Beauty
P051888,Beauty
P018489,Electronics
P065749,Sports
P026395,Fashion
P022987,Fashion
P015734,Electronics
P035567,Grocery
P038615,Grocery
P047746,Home
P058670,Beauty
P061332,Sports
P012766,Electronics
P023778,Fashion
P026173,Fashion
P052295,Beauty
P026408,Fashion
P076541,Books
P063198,Sports
P038031,Grocery
P054824,Beauty
P028244,Fashion
P025128,Fashion
P063705,Sports
P015409,Electronics
P058427,Beauty
P066134,Sports
P066316,Sports
P061511,Sports
P045161,Home
P034668,Grocery
P074283,Books
P016125,Electronics
P046430,Home
P043074,Home
P051676,Beauty
P073320,Books
P045390,Home
P049690,Home
P028081,Fashion
P053504,Beauty
P033782,Grocery
P054833,Beauty
P074075,Books
P052391,Beauty
P028498,Fashion
P011388,Electronics
P015278,Electronics
P023753,Fashion
P029559,Fashion
P044843,Home
P032707,Grocery
P063383,Sports
P066880,Sports
P014376,Electronics
P025465,Fashion
P031616,Grocery
P068926,Sports
P032302,Grocery
P073521,Books
P045735,Home
P069695,Sports
P077081,Books
P045271,Home
P022383,Fashion
P051444,Beauty
P074190,Books
P016908,Electronics
P036316,Grocery
P023293,Fashion
P065043,Sports
P052417,Beauty
P034810,Grocery
P025092,Fashion
P026220,Fashion
P047392,Home
P034612,Grocery
P043747,Home
P059805,Beauty
P046732,Home
P021979,Fashion
P034277,Grocery
P042032,Home
P043795,Home
P076431,Books
P069723,Sports
P037701,Grocery
P044468,Home
P045356,Home
P059653,Beauty
P067903,Sports
P038308,Grocery
P016028,Electronics
P064141,Sports
P062074,Sports
P054034,Beauty
P053758,Beauty
P052919,Beauty
P054422,Beauty
P037204,Grocery
P029702,Fashion
P012244,Electronics
P016297,Electronics
P066680,Sports
P067662,Sports
P063962,Sports
P015828,Electronics
P045341,Home
P063176,Sports
P044222,Home
P053953,Beauty
P019200,Electronics
P026434,Fashion
P078396,Books
P056177,Beauty
P026535,Fashion
P075223,Books
P014997,Electronics
P075059,Books
P079621,Books
P063631,Sports
P049907,Home
P037525,Grocery
P071864,Books
P074708,Books
P066250,Sports
P042462,Home
P016012,Electronics
P053546,Beauty
P071150,Books
P066045,Sports
P011572,Electronics
P045468,Home
P073229,Books
P079172,Books
P061367,Sports
P029096,Fashion
P057582,Beauty
P075868,Books
P047259,Home
P043931,Home
P062333,Sports
P068650,Sports
P076805,Books
P037214,Grocery
P035127,Grocery
P019899,Electronics
P021100,Fashion
P077071,Books
P047706,Home
P028304,Fashion
P078682,Books
P045148,Home
P062576,Sports
P037462,Grocery
P011232,Electronics
P064736,Sports
P048719,Home
P015347,Electronics
P064101,Sports
P042392,Home
P035848,Grocery
P042750,Home
P027940,Fashion
P037275,Grocery
P041506,Home
P058036,Beauty
P035703,Grocery
P038635,Grocery
P045877,Home
P025979,Fashion
P014398,Electronics
P035043,Grocery
P026288,Fashion
P044789,Home
P052977,Beauty
P052371,Beauty
P079328,Books
P042520,Home
P034817,Grocery
P054480,Beauty
P022075,Fashion
P041781,Home
P039255,Grocery
P075657,Books
P015759,Electronics
P014226,Electronics
P044578,Home
P057508,Beauty
P025714,Fashion
P058333,Beauty
P052159,Beauty
P056044,Beauty
P077421,Books
P059635,Beauty
P078077,Books
P071847,Books
P061552,Sports
P041370,Home
P013446,Electronics
P048229,Home
P026300,Fashion
P013440,Electronics
P078028,Books
P049044,Home
P067491,Sports
P011211,Electronics
P061214,Sports
P045178,Home
P058615,Beauty
P038335,Grocery
P014981,Electronics
P061221,Sports
P053103,Beauty
P051410,Beauty
P077629,Books
P058620,Beauty
P017002,Electronics
P062997,Sports
P059208,Beauty
P062472,Sports
P066597,Sports
P037392,Grocery
P034566,Grocery
P049827,Home
P053622,Beauty
P076244,Books
P036873,Grocery
P014526,Electronics
P042799,Home
P048558,Home
P042636,Home
P024576,Fashion
P032169,Grocery
P028280,Fashion
P062973,Sports
P031142,Grocery
P078647,Books
P059220,Beauty
P076039,Books
P034414,Grocery
P071092,Books
P034863,Grocery
P033475,Grocery
P062695,Sports
P046628,Home
P044711,Home
P022600,Fashion
P037428,Grocery
P045294,Home
P023834,Fashion
P078255,Books
P035734,Grocery
P062195,Sports
P076506,Books
P018623,Electronics
P012035,Electronics
P054426,Beauty
P012471,Electronics
P011404,Electronics
P044171,Home
P037139,Grocery
P021754,Fashion
P052908,Beauty
P019726,Electronics
P025081,Fashion
P043607,Home
P047178,Home
P027378,Fashion
P022520,Fashion
P058173,Beauty
P029064,Fashion
P011011,Electronics
P048833,Home
P058710,Beauty
P068553,Sports
P019830,Electronics
P068208,Sports
P033026,Grocery
P018582,Electronics
P026702,Fashion
P079283,Books
P016658,Electronics
P066947,Sports
P027038,Fashion
P069182,Sports
P037982,Grocery
P028770,Fashion
P015918,Electronics
P052770,Beauty
P065482,Sports
P041795,Home
P036282,Grocery
P014162,Electronics
P065064,Sports
P022432,Fashion
P031709,Grocery
P038226,Grocery
P016618,Electronics
P032002,Grocery
P037854,Grocery
P051128,Beauty
P061657,Sports
P047777,Home
P025344,Fashion
P075069,Books
P029350,Fashion
P046615,Home
P047941,Home
P059473,Beauty
P034660,Grocery
P063796,Sports
P065231,Sports
P065840,Sports
P073791,Books
P029451,Fashion
P047998,Home
P044883,Home
P076309,Books
P016472,Electronics
P017980,Electronics
P068833,Sports
P064168,Sports
P015715,Electronics
P038330,Grocery
P073552,Books
P079230,Books
P044482,Home
P052122,Beauty
P053587,Beauty
P067145,Sports
P079926,Books
P018522,Electronics
P071793,Books
P032218,Grocery
P061632,Sports
P038779,Grocery
P075576,Books
P074923,Books
P069258,Sports
P073744,Books
P069105,Sports
P067599,Sports
P025478,Fashion
P034169,Grocery
P026953,Fashion
P035351,Grocery
P061084,Sports
P033943,Grocery
P033653,Grocery
P049914,Home
P011902,Electronics
P015589,Electronics
P053630,Beauty
P058385,Beauty
P065761,Sports
P049014,Home
P054845,Beauty
P062453,Sports
P023087,Fashion
P067478,Sports
P028395,Fashion
P069213,Sports
P012030,Electronics
P027123,Fashion
P069210,Sports
P056286,Beauty
P044238,Home
P068442,Sports
P038092,Grocery
P017957,Electronics
P026975,Fashion
P036803,Grocery
P022318,Fashion
P076854,Books
P015015,Electronics
P051106,Beauty
P013102,Electronics
P052459,Beauty
P052067,Beauty
P034151,Grocery
P032660,Grocery
P012868,Electronics
P048467,Home
P072143,Books
P012192,Electronics
P064697,Sports
P078837,Books
P022293,Fashion
P076890,Books
P041508,Home
P026699,Fashion
P044293,Home
P065534,Sports
P041707,Home
P026650,Fashion
P061917,Sports
P037305,Grocery
P078943,Books
P066777,Sports
P019355,Electronics
P077225,Books
P044555,Home
P044281,Home
P061295,Sports
P011214,Electronics
P029328,Fashion
P031506,Grocery
P073919,Books
P069130,Sports
P056897,Beauty
P017651,Electronics
P077432,Books
P059777,Beauty
P012210,Electronics
P051839,Beauty
P017623,Electronics
P034144,Grocery
P053531,Beauty
P057184,Beauty
P012424,Electronics
P043827,Home
P062018,Sports
P032770,Grocery
P031152,Grocery
P064344,Sports
P017657,Electronics
P065616,Sports
P042170,Home
P026552,Fashion
P033893,Grocery
P067868,Sports
P061302,Sports
P051168,Beauty
P055644,Beauty
P047672,Home
P069752,Sports
P063998,Sports
P011685,Electronics
P055611,Beauty
P049613,Home
P061127,Sports
P042675,Home
P037438,Grocery
P066620,Sports
P047789,Home
P013011,Electronics
P024860,Fashion
P022136,Fashion
P068288,Sports
P029273,Fashion
P014286,Electronics
P048255,Home
P077550,Books
P069200,Sports
P023548,Fashion
P017463,Electronics
P012874,Electronics
P024096,Fashion
P023852,Fashion
P011853,Electronics
P043670,Home
P062537,Sports
P039389,Grocery
P041355,Home
P044054,Home
P043169,Home
P046429,Home
P018272,Electronics
P051591,Beauty
P031154,Grocery
P073387,Books
P018360,Electronics
P035985,Grocery
P044559,Home
P034003,Grocery
P062107,Sports
P025591,Fashion
P069492,Sports
P052862,Beauty
P016541,Electronics
P061143,Sports
P037857,Grocery
P036142,Grocery
P014808,Electronics
P074570,Books
P073841,Books
P049910,Home
P072721,Books
P042286,Home
P066817,Sports
P068835,Sports
P032026,Grocery
P017638,Electronics
P072604,Books
P031423,Grocery
P045473,Home
P059249,Beauty
P046733,Home
P033015,Grocery
P079422,Books
P061152,Sports
P062731,Sports
P038913,Grocery
P023335,Fashion
P024262,Fashion
P016006,Electronics
P077321,Books
P057401,Beauty
P077907,Books
P064575,Sports
P069530,Sports
P059384,Beauty
P046271,Home
P026490,Fashion
P073125,Books
P048373,Home
P057727,Beauty
P012712,Electronics
P029424,Fashion
P075316,Books
P051301,Beauty
P056405,Beauty
P069811,Sports
P025842,Fashion
P051994,Beauty
P066061,Sports
P044240,Home
P035471,Grocery
P056557,Beauty
P043910,Home
P031501,Grocery
P061427,Sports
P051707,Beauty
P059402,Beauty
P024772,Fashion
P037681,Grocery
P043463,Home
P043361,Home
P047761,Home
P041353,Home
P023497,Fashion
P011542,Electronics
P055276,Beauty
P023328,Fashion
P033013,Grocery
P056296,Beauty
P057174,Beauty
P071907,Books
P054260,Beauty
P028880,Fashion
P032315,Grocery
P025426,Fashion
P013181,Electronics
P066841,Sports
P032922,Grocery
P027740,Fashion
P023204,Fashion
P018665,Electronics
P076856,Books
P025622,Fashion
P068772,Sports
P049210,Home
P013940,Electronics
P021834,Fashion
P037066,Grocery
P018968,Electronics
P014583,Electronics
P015827,Electronics
P023889,Fashion
P071498,Books
P033561,Grocery
P031304,Grocery
P016957,Electronics
P042417,Home
P056905,Beauty
P045703,Home
P052880,Beauty
P044447,Home
P049578,Home
P047432,Home
P021818,Fashion
P023626,Fashion
P052049,Beauty
P028403,Fashion
P071299,Books
P067999,Sports
P051873,Beauty
P039734,Grocery
P052481,Beauty
P055810,Beauty
P078768,Books
P077412,Books
P023109,Fashion
P061480,Sports
P015672,Electronics
P015168,Electronics
P033285,Grocery
P074568,Books
P019843,Electronics
P077077,Books
P053320,Beauty
P027522,Fashion
P041823,Home
P015813,Electronics
P032972,Grocery
P043975,Home
P037246,Grocery
P041634,Home
P049040,Home
P024474,Fashion
P063029,Sports
P035009,Grocery
P043014,Home
P035975,Grocery
P068270,Sports
P066687,Sports
P077871,Books
P047340,Home
P049639,Home
P049675,Home
P032308,Grocery
P013981,Electronics
P057078,Beauty
P013922,Electronics
P067067,Sports
P059759,Beauty
P059939,Beauty
P052927,Beauty
P035855,Grocery
P061477,Sports
P014335,Electronics
P077917,Books
P038861,Grocery
P057827,Beauty
P013366,Electronics
P019787,Electronics
P054522,Beauty
P056368,Beauty
P052317,Beauty
P044169,Home
P043441,Home
P065740,Sports
P031500,Grocery
P077155,Books
P073203,Books
P018182,Electronics
P046213,Home
P074191,Books
P019348,Electronics
P043798,Home
P076553,Books
P076627,Books
P079423,Books
P057420,Beauty
P079250,Books
P044920,Home
P032581,Grocery
P015342,Electronics
P041888,Home
P043240,Home
P073503,Books
P024723,Fashion
P016505,Electronics
P052497,Beauty
P012287,Electronics
P051997,Beauty
P043686,Home
P068960,Sports
P035686,Grocery
P037804,Grocery
P056176,Beauty
P071050,Books
P048973,Home
P043777,Home
P078383,Books
P017074,Electronics
P067138,Sports
P078487,Books
P073241,Books
P066014,Sports
P064827,Sports
P022806,Fashion
P027714,Fashion
P055519,Beauty
P062413,Sports
P025966,Fashion
P035265,Grocery
P021733,Fashion
P022468,Fashion
P051323,Beauty
P062075,Sports
P016342,Electronics
P032713,Grocery
P026486,Fashion
P031385,Grocery
P029251,Fashion
P079802,Books
P014944,Electronics
P059371,Beauty
P038526,Grocery
P022146,Fashion
P058140,Beauty
P066455,Sports
P057489,Beauty
P063013,Sports
P043590,Home
P012160,Electronics
P037946,Grocery
P056198,Beauty
P011044,Electronics
P027237,Fashion
P046188,Home
P057742,Beauty
P029459,Fashion
P043862,Home
P024993,Fashion
P058883,Beauty
P012652,Electronics
P039825,Grocery
P071330,Books
P015745,Electronics
P066693,Sports
P015266,Electronics
P022823,Fashion
P068868,Sports
P047226,Home
P015363,Electronics
P074614,Books
P057918,Beauty
P034798,Grocery
P063537,Sports
P054989,Beauty
P027149,Fashion
P022264,Fashion
P064225,Sports
P027333,Fashion
P039927,Grocery
P032250,Grocery
P022266,Fashion
P071097,Books
P066857,Sports
P079527,Books
P033413,Grocery
P014927,Electronics
P049975,Home
P063127,Sports
P075118,Books
P013439,Electronics
P075307,Books
P061599,Sports
P078873,Books
P042105,Home
P043487,Home
P039819,Grocery
P068379,Sports
P063521,Sports
P058487,Beauty
P026642,Fashion
P015437,Electronics
P042504,Home
P021394,Fashion
P061176,Sports
P076473,Books
P055054,Beauty
P035339,Grocery
P051724,Beauty
P078672,Books
P073662,Books
P063616,Sports
P079663,Books
P074812,Books
P066199,Sports
P058190,Beauty
P018941,Electronics
P034850,Grocery
P031582,Grocery
P061172,Sports
P077494,Books
P053428,Beauty
P037065,Grocery
P024870,Fashion
P024145,Fashion
P031406,Grocery
P074030,Books
P019196,Electronics
P075315,Books
P073464,Books
P043666,Home
P029066,Fashion
P035100,Grocery
P068187,Sports
P077459,Books
P065531,Sports
P077541,Books
P061184,Sports
P026121,Fashion
P073306,Books
P018139,Electronics
P067031,Sports
P066394,Sports
P027160,Fashion
P079552,Books
P072924,Books
P031216,Grocery
P035177,Grocery
P039188,Grocery
P023691,Fashion
P063222,Sports
P027787,Fashion
P068859,Sports
P029508,Fashion
P027078,Fashion
P058725,Beauty
P022353,Fashion
P041668,Home
P059558,Beauty
P023241,Fashion
P073316,Books
P069243,Sports
P067736,Sports
P052091,Beauty
P056192,Beauty
P042815,Home
P051538,Beauty
P066927,Sports
P037432,Grocery
P031511,Grocery
P039025,Grocery
P012954,Electronics
P031074,Grocery
P061227,Sports
P016731,Electronics
P036971,Grocery
P059351,Beauty
P035649,Grocery
P037332,Grocery
P032300,Grocery
P034018,Grocery
P028210,Fashion
P053448,Beauty
P048049,Home
P025855,Fashion
P025352,Fashion
P035345,Grocery
P029480,Fashion
P045566,Home
P013839,Electronics
P033454,Grocery
P067215,Sports
P023168,Fashion
P029413,Fashion
P057625,Beauty
P041277,Home
P014474,Electronics
P027169,Fashion
P061897,Sports
P078522,Books
P049954,Home
P069375,Sports
P044132,Home
P072926,Books
P024174,Fashion
P064245,Sports
P066722,Sports
P028511,Fashion
P064865,Sports
P047997,Home
P062589,Sports
P035079,Grocery
P036225,Grocery
P028586,Fashion
P018500,Electronics
P038437,Grocery
P054351,Beauty
P024778,Fashion
P036596,Grocery
P061574,Sports
P038903,Grocery
P072829,Books
P011795,Electronics
P032661,Grocery
P037477,Grocery
P053762,Beauty
P048704,Home
P047187,Home
P014951,Electronics
P052016,Beauty
P042328,Home
P076058,Books
P056292,Beauty
P072710,Books
P042722,Home
P026805,Fashion
P057065,Beauty
P052571,Beauty
P072337,Books
P035824,Grocery
P027978,Fashion
P037194,Grocery
P011321,Electronics
P042933,Home
P044430,Home
P048343,Home
P053047,Beauty
P043316,Home
P026418,Fashion
P068669,Sports
P014746,Electronics
P052392,Beauty
P036088,Grocery
P078673,Books
P057893,Beauty
P068742,Sports
P011975,Electronics
P035506,Grocery
P046210,Home
P075552,Books
P062693,Sports
P034125,Grocery
P027964,Fashion
P052772,Beauty
P048027,Home
P073253,Books
P013049,Electronics
P063942,Sports
P019768,Electronics
P017357,Electronics
P075196,Books
P042778,Home
P066237,Sports
P038064,Grocery
P048295,Home
P058159,Beauty
P048928,Home
P045603,Home
P058685,Beauty
P035607,Grocery
P046926,Home
P063238,Sports
P011062,Electronics
P052299,Beauty
P044746,Home
P023646,Fashion
P072411,Books
P079477,Books
P024507,Fashion
P019076,Electronics
P078722,Books
P079141,Books
P065980,Sports
P062950,Sports
P043802,Home
P075815,Books
P064459,Sports
P075433,Books
P072082,Books
P066037,Sports
P067265,Sports
P069340,Sports
P015388,Electronics
P029100,Fashion
P025096,Fashion
P079568,Books
P066544,Sports
P033725,Grocery
P078404,Books
P071619,Books
P024126,Fashion
P069141,Sports
P021760,Fashion
P074567,Books
P065569,Sports
P014473,Electronics
P015877,Electronics
P042699,Home
P042293,Home
P025388,Fashion
P028925,Fashion
P069822,Sports
P044137,Home
P068747,Sports
P061758,Sports
P039238,Grocery
P079080,Books
P036530,Grocery
P042980,Home
P048270,Home
P019920,Electronics
P055899,Beauty
P044301,Home
P067354,Sports
P029351,Fashion
P023433,Fashion
P054167,Beauty
P062147,Sports
P011294,Electronics
P069976,Sports
P014890,Electronics
P046985,Home
P057913,Beauty
P037862,Grocery
P042769,Home
P011774,Electronics
P016740,Electronics
P048499,Home
P066425,Sports
P027550,Fashion
P034555,Grocery
P025329,Fashion
P028637,Fashion
P014417,Electronics
P044051,Home
P041589,Home
P022885,Fashion
P038051,Grocery
P049059,Home
P056904,Beauty
P034252,Grocery
P063125,Sports
P026092,Fashion
P061652,Sports
P077401,Books
P056865,Beauty
P029675,Fashion
P069385,Sports
P047139,Home
P051476,Beauty
P049985,Home
P044397,Home
P053037,Beauty
P028575,Fashion
P025036,Fashion
P043691,Home
P046721,Home
P074702,Books
P047165,Home
P056551,Beauty
P052578,Beauty
P057165,Beauty
P058807,Beauty
P027840,Fashion
P063615,Sports
P064569,Sports
P037886,Grocery
P065917,Sports
P078471,Books
P054946,Beauty
P025939,Fashion
P034417,Grocery
P029565,Fashion
P055022,Beauty
P019418,Electronics
P075818,Books
P067035,Sports
P044302,Home
P033007,Grocery
P024697,Fashion
P031567,Grocery
P021740,Fashion
P037301,Grocery
P018687,Electronics
P052301,Beauty
P068547,Sports
P019061,Electronics
P066810,Sports
P053915,Beauty
P036202,Grocery
P079841,Books
P013895,Electronics
P049452,Home
P042485,Home
P039569,Grocery
P047251,Home
P064211,Sports
P023440,Fashion
P039868,Grocery
P018553,Electronics
P032925,Grocery
P038098,Grocery
P042287,Home
P071523,Books
P022314,Fashion
P052841,Beauty
P013249,Electronics
P024166,Fashion
P078227,Books
P012184,Electronics
P051081,Beauty
P012839,Electronics
P079336,Books
P016726,Electronics
P066847,Sports
P064359,Sports
P078399,Books
P037048,Grocery
P049874,Home
P056555,Beauty
P059554,Beauty
P023334,Fashion
P034907,Grocery
P058688,Beauty
P045484,Home
P028339,Fashion
P059660,Beauty
P075157,Books
P023650,Fashion
P046725,Home
P057145,Beauty
P051696,Beauty
P045958,Home
P078996,Books
P074752,Books
P037044,Grocery
P018576,Electronics
P079775,Books
P034519,Grocery
P011449,Electronics
P068494,Sports
P063217,Sports
P017683,Electronics
P077848,Books
P039511,Grocery
P057581,Beauty
P072171,Books
P078417,Books
P051494,Beauty
P053649,Beauty
P048888,Home
P016269,Electronics
P029907,Fashion
P056314,Beauty
P038718,Grocery
P064644,Sports
P042684,Home
P072785,Books
P047853,Home
P018020,Electronics
P028627,Fashion
P061318,Sports
P046584,Home
P064293,Sports
P071691,Books
P041931,Home
P061698,Sports
P036076,Grocery
P023676,Fashion
P071248,Books
P056896,Beauty
P036751,Grocery
P038675,Grocery
P054231,Beauty
P058452,Beauty
P051421,Beauty
P025103,Fashion
P048231,Home
P062829,Sports
P035139,Grocery
P058783,Beauty
P057454,Beauty
P028871,Fashion
P076751,Books
P063440,Sports
P077727,Books
P036024,Grocery
P052206,Beauty
P067028,Sports
P046715,Home
P053263,Beauty
P019300,Electronics
P025911,Fashion
P028934,Fashion
